,AA,AAPL,GE,IBM,JNJ,MSFT,PEP,SPX,XOM
1991-03-19 00:00:00,5.57,16.47,3.26,20.9,7.44,1.08,10.3,366.59,7.83
1991-03-20 00:00:00,5.56,16.06,3.22,20.72,7.39,1.08,10.62,367.92,7.93
1991-03-21 00:00:00,5.47,15.34,3.2,20.31,7.4,1.03,10.66,366.58,7.95
1991-03-22 00:00:00,5.52,14.99,3.2,20.26,7.5,1.02,10.42,367.48,8.03
1991-03-25 00:00:00,5.54,15.28,3.23,20.6,7.8,1.07,10.38,369.83,8.21
1991-03-26 00:00:00,5.61,16.59,3.39,20.67,8.01,1.15,10.81,376.3,8.26
1991-03-27 00:00:00,5.59,16.41,3.36,20.49,7.94,1.18,10.81,375.35,8.1
1991-03-28 00:00:00,5.51,16.11,3.36,20.67,7.87,1.16,10.85,375.22,8.12
1991-04-01 00:00:00,5.42,16.23,3.37,20.38,7.75,1.17,10.77,371.3,7.98
1991-04-02 00:00:00,5.54,17.24,3.48,20.56,7.92,1.23,11.29,379.5,8.17
1991-04-03 00:00:00,5.51,16.59,3.45,20.53,7.91,1.24,10.77,378.94,8.03
1991-04-04 00:00:00,5.47,16.94,3.47,20.6,7.79,1.24,10.81,379.77,7.98
1991-04-05 00:00:00,5.45,16.44,3.42,20.44,7.67,1.2,10.54,375.36,7.97
1991-04-08 00:00:00,5.44,16.59,3.46,20.51,7.95,1.22,10.3,378.66,8.0
1991-04-09 00:00:00,5.4,16.29,3.44,20.2,7.85,1.2,10.26,373.56,7.91
1991-04-10 00:00:00,5.33,15.85,3.5,20.2,7.81,1.17,10.3,373.15,7.93
1991-04-11 00:00:00,5.3,16.83,3.51,20.08,7.99,1.21,10.46,377.63,8.09
1991-04-12 00:00:00,5.23,17.0,3.53,19.7,8.03,1.17,10.5,380.4,8.29
1991-04-15 00:00:00,5.5,14.75,3.56,19.4,7.96,1.24,10.62,381.19,8.26
1991-04-16 00:00:00,5.5,15.23,3.62,19.83,8.23,1.23,10.77,387.62,8.35
1991-04-17 00:00:00,5.72,14.99,3.63,19.94,8.17,1.22,10.62,390.45,8.35
1991-04-18 00:00:00,5.7,14.46,3.62,19.92,8.08,1.2,10.5,388.46,8.31
1991-04-19 00:00:00,5.66,14.13,3.59,19.88,7.98,1.17,10.42,384.2,8.35
1991-04-22 00:00:00,5.63,14.57,3.54,19.7,7.92,1.11,10.3,380.95,8.35
1991-04-23 00:00:00,5.73,14.57,3.52,19.67,7.86,1.11,10.34,381.76,8.45
1991-04-24 00:00:00,5.88,14.4,3.5,19.65,7.71,1.12,10.38,382.76,8.45
1991-04-25 00:00:00,5.73,13.86,3.45,19.61,7.8,1.1,10.18,379.25,8.21
1991-04-26 00:00:00,5.63,13.89,3.47,19.49,7.79,1.1,10.22,379.02,8.26
1991-04-29 00:00:00,5.68,13.8,3.38,19.04,7.78,1.07,9.67,373.66,8.21
1991-04-30 00:00:00,5.71,13.03,3.42,18.7,7.76,1.08,10.1,375.34,8.26
1991-05-01 00:00:00,5.92,11.2,3.5,18.88,7.9,1.1,10.42,380.29,8.38
1991-05-02 00:00:00,6.01,11.61,3.5,19.22,7.74,1.1,10.26,380.52,8.28
1991-05-03 00:00:00,5.97,11.61,3.51,18.81,7.74,1.11,10.06,380.8,8.22
1991-05-06 00:00:00,6.05,11.91,3.52,18.99,7.72,1.12,10.14,380.08,8.17
1991-05-07 00:00:00,5.99,12.0,3.53,18.71,7.73,1.11,10.02,377.32,8.09
1991-05-08 00:00:00,5.97,11.79,3.52,19.06,7.69,1.12,10.06,378.51,8.18
1991-05-09 00:00:00,6.0,12.03,3.56,19.45,7.82,1.15,10.22,383.25,8.37
1991-05-10 00:00:00,6.04,12.14,3.44,18.99,7.66,1.12,10.02,375.74,8.13
1991-05-13 00:00:00,5.86,12.5,3.45,19.45,7.64,1.13,10.22,376.76,8.07
1991-05-14 00:00:00,5.74,12.68,3.42,19.47,7.58,1.11,10.02,371.62,7.9
1991-05-15 00:00:00,5.63,11.97,3.42,18.87,7.53,1.07,9.9,368.57,7.92
1991-05-16 00:00:00,5.67,11.61,3.43,19.12,7.59,1.08,10.02,372.19,8.09
1991-05-17 00:00:00,5.57,11.14,3.45,19.06,7.42,1.08,9.94,372.39,8.14
1991-05-20 00:00:00,5.63,10.51,3.49,18.96,7.52,1.08,10.06,372.28,8.18
1991-05-21 00:00:00,5.72,10.75,3.51,18.64,7.72,1.11,10.3,375.35,8.28
1991-05-22 00:00:00,5.74,10.99,3.45,19.22,7.77,1.17,10.3,376.19,8.28
1991-05-23 00:00:00,5.66,10.72,3.49,19.22,7.72,1.2,10.02,374.96,8.25
1991-05-24 00:00:00,5.73,10.9,3.53,19.29,7.64,1.2,10.06,377.49,8.23
1991-05-28 00:00:00,5.99,10.93,3.58,19.31,7.78,1.21,10.22,381.94,8.23
1991-05-29 00:00:00,6.09,11.17,3.6,19.12,7.72,1.2,10.18,382.79,8.25
1991-05-30 00:00:00,6.04,11.32,3.69,19.17,7.59,1.2,10.02,386.96,8.21
1991-05-31 00:00:00,6.02,11.17,3.76,19.49,7.47,1.2,9.94,389.83,8.18
1991-06-03 00:00:00,6.06,11.7,3.77,19.54,7.29,1.22,9.78,388.06,8.27
1991-06-04 00:00:00,6.09,11.67,3.74,19.29,7.32,1.23,9.82,387.74,8.21
1991-06-05 00:00:00,6.05,11.4,3.68,18.96,7.3,1.22,9.71,385.09,8.13
1991-06-06 00:00:00,5.91,11.08,3.66,18.92,7.29,1.21,9.82,383.63,8.18
1991-06-07 00:00:00,5.82,10.96,3.6,18.73,7.15,1.2,9.74,379.43,8.07
1991-06-10 00:00:00,5.76,10.93,3.62,18.8,7.15,1.21,9.62,378.57,8.14
1991-06-11 00:00:00,5.68,10.6,3.66,18.78,7.16,1.21,9.7,381.05,8.21
1991-06-12 00:00:00,5.66,10.07,3.61,18.64,7.03,1.21,9.58,376.65,8.09
1991-06-13 00:00:00,5.66,10.01,3.64,18.48,7.0,1.21,9.54,377.63,8.13
1991-06-14 00:00:00,5.71,9.77,3.68,18.44,7.05,1.24,9.82,382.29,8.18
1991-06-17 00:00:00,5.83,9.98,3.63,18.28,7.03,1.24,9.82,380.13,8.07
1991-06-18 00:00:00,5.88,10.01,3.63,18.53,6.99,1.22,9.66,378.59,8.0
1991-06-19 00:00:00,5.88,9.92,3.6,18.55,6.9,1.13,9.5,375.09,8.0
1991-06-20 00:00:00,5.88,9.98,3.6,18.21,7.0,1.1,9.54,375.42,8.16
1991-06-21 00:00:00,5.85,9.98,3.65,18.3,7.05,1.12,9.54,377.75,8.21
1991-06-24 00:00:00,5.7,9.92,3.59,18.07,6.93,1.07,9.43,370.94,8.16
1991-06-25 00:00:00,5.64,10.07,3.58,18.25,6.91,1.08,9.15,370.65,8.21
1991-06-26 00:00:00,5.63,10.22,3.57,18.11,6.83,1.1,9.23,371.59,8.32
1991-06-27 00:00:00,5.74,10.1,3.63,17.93,6.94,1.11,9.27,374.4,8.28
1991-06-28 00:00:00,5.71,9.86,3.6,17.84,6.89,1.12,9.23,371.16,8.16
1991-07-01 00:00:00,5.65,10.1,3.64,18.07,6.97,1.17,9.27,377.92,8.41
1991-07-02 00:00:00,5.81,10.04,3.65,18.21,6.84,1.12,9.46,377.47,8.25
1991-07-03 00:00:00,5.74,10.25,3.6,18.02,6.76,1.05,9.35,373.33,8.06
1991-07-05 00:00:00,5.7,10.84,3.59,18.11,6.97,1.01,9.27,374.08,8.07
1991-07-08 00:00:00,5.78,11.11,3.64,18.46,7.02,1.1,9.46,377.94,8.21
1991-07-09 00:00:00,5.74,11.14,3.63,18.28,7.06,1.11,9.5,376.11,8.09
1991-07-10 00:00:00,5.75,11.23,3.61,18.14,7.13,1.07,9.11,375.74,8.06
1991-07-11 00:00:00,5.87,11.11,3.65,18.05,7.18,1.08,9.11,376.97,8.13
1991-07-12 00:00:00,5.96,11.11,3.66,18.25,7.19,1.11,9.23,380.25,8.25
1991-07-15 00:00:00,6.05,10.81,3.66,18.23,7.16,1.14,9.5,382.39,8.3
1991-07-16 00:00:00,6.04,10.39,3.59,17.75,7.23,1.11,9.62,381.54,8.28
1991-07-17 00:00:00,5.92,10.1,3.49,17.68,7.13,1.11,9.46,381.18,8.41
1991-07-18 00:00:00,6.05,10.66,3.56,18.05,7.25,1.1,9.46,385.37,8.41
1991-07-19 00:00:00,6.11,10.93,3.58,18.46,7.23,1.11,9.35,384.22,8.37
1991-07-22 00:00:00,6.05,10.93,3.56,18.73,7.24,1.11,9.23,382.88,8.35
1991-07-23 00:00:00,6.12,10.69,3.51,18.48,7.18,1.09,9.23,379.42,8.21
1991-07-24 00:00:00,5.98,10.69,3.47,18.51,7.15,1.07,9.43,378.64,8.27
1991-07-25 00:00:00,6.0,10.75,3.53,18.46,7.22,1.08,9.46,380.96,8.3
1991-07-26 00:00:00,6.01,10.66,3.54,18.46,7.25,1.16,9.39,380.93,8.25
1991-07-29 00:00:00,5.95,10.81,3.54,18.62,7.4,1.15,9.5,383.15,8.32
1991-07-30 00:00:00,5.99,11.05,3.56,18.67,7.49,1.19,10.02,386.69,8.35
1991-07-31 00:00:00,6.01,10.99,3.56,18.6,7.55,1.2,10.14,387.81,8.34
1991-08-01 00:00:00,5.95,11.67,3.55,18.6,7.5,1.2,10.1,387.12,8.34
1991-08-02 00:00:00,5.91,11.88,3.54,18.44,7.55,1.2,10.06,387.18,8.25
1991-08-05 00:00:00,5.77,11.52,3.5,18.55,7.51,1.18,9.98,385.06,8.2
1991-08-06 00:00:00,5.81,11.76,3.54,18.66,7.63,1.22,10.26,390.62,8.39
1991-08-07 00:00:00,5.91,11.97,3.59,18.4,7.65,1.24,10.34,390.56,8.36
1991-08-08 00:00:00,5.75,12.0,3.59,18.45,7.6,1.29,10.34,389.32,8.25
1991-08-09 00:00:00,5.82,12.06,3.58,18.38,7.61,1.32,10.18,387.12,8.17
1991-08-12 00:00:00,5.82,12.29,3.57,18.33,7.55,1.36,10.26,388.02,8.18
1991-08-13 00:00:00,5.84,12.71,3.56,18.4,7.61,1.35,10.22,389.62,8.22
1991-08-14 00:00:00,5.74,13.04,3.55,18.31,7.53,1.35,10.42,389.9,8.13
1991-08-15 00:00:00,5.73,12.65,3.53,18.29,7.55,1.33,10.46,389.33,8.17
1991-08-16 00:00:00,5.74,12.65,3.5,17.94,7.39,1.34,10.22,385.58,8.17
1991-08-19 00:00:00,5.63,12.02,3.42,17.66,7.21,1.31,9.78,376.47,8.18
1991-08-20 00:00:00,5.5,12.14,3.43,17.8,7.23,1.32,10.06,379.43,8.17
1991-08-21 00:00:00,5.57,12.8,3.54,17.78,7.48,1.38,10.5,390.59,8.27
1991-08-22 00:00:00,5.65,12.92,3.55,17.54,7.55,1.38,10.46,391.33,8.31
1991-08-23 00:00:00,5.91,12.62,3.63,17.64,7.63,1.4,10.62,394.17,8.38
1991-08-26 00:00:00,5.96,12.62,3.63,17.68,7.65,1.4,10.5,393.85,8.31
1991-08-27 00:00:00,5.9,12.86,3.6,17.71,7.61,1.39,10.46,393.06,8.33
1991-08-28 00:00:00,5.93,12.68,3.64,17.57,7.69,1.4,10.58,396.64,8.45
1991-08-29 00:00:00,5.88,12.62,3.63,17.75,7.7,1.4,10.5,396.47,8.36
1991-08-30 00:00:00,5.89,12.62,3.64,18.01,7.69,1.4,10.3,395.43,8.27
1991-09-03 00:00:00,5.83,12.5,3.6,18.22,7.62,1.36,10.02,392.15,8.24
1991-09-04 00:00:00,5.78,12.26,3.58,18.33,7.55,1.35,9.9,389.97,8.22
1991-09-05 00:00:00,5.78,12.14,3.51,18.26,7.48,1.32,9.5,389.14,8.34
1991-09-06 00:00:00,5.74,12.26,3.45,18.47,7.44,1.32,9.27,389.1,8.38
1991-09-09 00:00:00,5.68,12.68,3.43,18.78,7.4,1.32,9.5,388.57,8.36
1991-09-10 00:00:00,5.64,11.94,3.42,18.52,7.33,1.31,9.3,384.56,8.33
1991-09-11 00:00:00,5.69,12.02,3.42,18.84,7.31,1.34,9.46,385.09,8.36
1991-09-12 00:00:00,5.65,12.06,3.39,19.33,7.44,1.4,9.54,387.34,8.36
1991-09-13 00:00:00,5.63,11.58,3.3,19.12,7.38,1.36,9.42,383.59,8.29
1991-09-16 00:00:00,5.73,11.25,3.39,19.26,7.47,1.36,9.3,385.78,8.47
1991-09-17 00:00:00,5.7,11.67,3.36,19.5,7.43,1.38,9.3,385.5,8.43
1991-09-18 00:00:00,5.7,11.94,3.37,19.59,7.4,1.39,9.34,386.94,8.41
1991-09-19 00:00:00,5.67,11.85,3.38,19.5,7.42,1.41,9.42,387.56,8.43
1991-09-20 00:00:00,5.62,12.06,3.4,19.38,7.34,1.42,9.3,387.92,8.38
1991-09-23 00:00:00,5.52,11.79,3.38,19.45,7.37,1.39,9.3,385.92,8.33
1991-09-24 00:00:00,5.43,11.97,3.42,19.68,7.51,1.44,9.22,387.71,8.45
1991-09-25 00:00:00,5.4,12.02,3.37,19.52,7.43,1.44,9.1,386.88,8.43
1991-09-26 00:00:00,5.47,11.91,3.38,19.5,7.41,1.46,9.06,386.49,8.34
1991-09-27 00:00:00,5.43,11.67,3.37,19.01,7.33,1.44,9.06,385.9,8.34
1991-09-30 00:00:00,5.44,11.79,3.4,19.26,7.32,1.46,9.1,387.86,8.45
1991-10-01 00:00:00,5.36,12.08,3.42,19.08,7.35,1.45,9.26,389.2,8.56
1991-10-02 00:00:00,5.17,11.85,3.45,18.8,7.25,1.42,9.3,388.26,8.56
1991-10-03 00:00:00,5.05,11.37,3.39,18.4,7.22,1.43,9.18,384.47,8.45
1991-10-04 00:00:00,4.98,11.49,3.35,18.26,7.18,1.44,9.1,381.25,8.4
1991-10-07 00:00:00,4.96,11.46,3.29,18.38,7.17,1.45,9.18,379.5,8.41
1991-10-08 00:00:00,5.09,11.49,3.28,18.22,7.19,1.46,9.26,380.67,8.54
1991-10-09 00:00:00,5.17,11.43,3.2,18.08,7.14,1.47,9.22,376.8,8.43
1991-10-10 00:00:00,5.22,11.37,3.29,18.54,7.15,1.47,9.22,380.55,8.56
1991-10-11 00:00:00,5.2,11.55,3.26,18.57,7.15,1.47,9.18,381.45,8.54
1991-10-14 00:00:00,5.16,11.88,3.31,18.82,7.21,1.51,9.26,386.47,8.65
1991-10-15 00:00:00,5.18,12.5,3.43,19.38,7.28,1.5,9.26,391.01,8.65
1991-10-16 00:00:00,5.44,12.74,3.49,18.89,7.34,1.49,9.14,392.8,8.59
1991-10-17 00:00:00,5.47,12.47,3.5,18.57,7.44,1.46,9.02,391.92,8.66
1991-10-18 00:00:00,5.45,13.1,3.5,18.66,7.54,1.47,8.98,392.5,8.73
1991-10-21 00:00:00,5.44,13.04,3.48,18.64,7.36,1.49,8.91,390.02,8.7
1991-10-22 00:00:00,5.44,12.98,3.48,18.31,7.72,1.5,8.67,387.83,8.68
1991-10-23 00:00:00,5.36,12.65,3.53,18.31,7.81,1.48,8.94,387.94,8.65
1991-10-24 00:00:00,5.31,12.41,3.48,18.26,7.69,1.48,8.87,385.07,8.59
1991-10-25 00:00:00,5.27,12.2,3.39,18.22,7.69,1.47,8.87,384.2,8.61
1991-10-28 00:00:00,5.29,12.26,3.44,18.26,7.83,1.48,8.94,389.52,8.77
1991-10-29 00:00:00,5.33,12.32,3.47,18.38,7.88,1.49,9.1,391.48,8.75
1991-10-30 00:00:00,5.44,11.85,3.43,18.64,7.89,1.55,9.14,392.96,8.68
1991-10-31 00:00:00,5.43,12.26,3.38,18.26,7.88,1.54,9.1,392.45,8.66
1991-11-01 00:00:00,5.4,12.14,3.35,18.29,7.9,1.52,9.18,391.32,8.59
1991-11-04 00:00:00,5.36,11.85,3.36,18.26,8.0,1.49,9.38,390.28,8.75
1991-11-05 00:00:00,5.41,11.61,3.33,18.19,7.97,1.53,9.22,388.71,8.72
1991-11-06 00:00:00,5.36,11.43,3.36,18.19,7.94,1.56,9.14,389.97,8.78
1991-11-07 00:00:00,5.43,11.85,3.36,18.8,7.96,1.55,9.38,393.72,8.7
1991-11-08 00:00:00,5.39,12.68,3.37,18.87,7.95,1.56,9.26,392.89,8.63
1991-11-11 00:00:00,5.36,12.8,3.36,18.84,8.12,1.6,9.26,393.12,8.65
1991-11-12 00:00:00,5.29,12.98,3.39,18.7,8.24,1.64,9.42,396.74,8.65
1991-11-13 00:00:00,5.3,12.89,3.41,18.61,8.16,1.65,9.38,397.41,8.65
1991-11-14 00:00:00,5.3,13.04,3.45,18.82,8.22,1.62,9.54,397.15,8.58
1991-11-15 00:00:00,5.11,11.91,3.3,18.12,7.84,1.56,9.1,382.62,8.22
1991-11-18 00:00:00,5.14,12.44,3.36,18.3,8.05,1.59,9.5,385.24,8.36
1991-11-19 00:00:00,4.88,12.23,3.34,18.16,7.92,1.58,9.3,379.42,8.47
1991-11-20 00:00:00,4.99,12.05,3.28,17.97,7.84,1.58,9.18,378.53,8.38
1991-11-21 00:00:00,5.07,12.17,3.27,17.95,7.92,1.59,9.38,380.06,8.43
1991-11-22 00:00:00,4.98,12.23,3.25,17.83,7.89,1.57,9.22,376.14,8.29
1991-11-25 00:00:00,4.94,12.23,3.22,17.9,7.84,1.57,9.18,375.34,8.35
1991-11-26 00:00:00,4.95,12.29,3.22,18.42,7.82,1.55,9.5,377.96,8.36
1991-11-27 00:00:00,4.86,12.17,3.21,17.74,7.96,1.56,9.46,376.55,8.38
1991-11-29 00:00:00,5.01,12.11,3.17,17.41,8.01,1.59,9.46,375.22,8.42
1991-12-02 00:00:00,4.96,12.35,3.22,17.36,8.21,1.66,9.78,381.4,8.52
1991-12-03 00:00:00,5.09,12.05,3.19,17.17,8.28,1.66,9.7,380.96,8.4
1991-12-04 00:00:00,5.01,12.05,3.14,16.94,8.42,1.67,9.7,380.07,8.31
1991-12-05 00:00:00,4.96,11.93,3.08,16.99,8.32,1.67,9.66,377.39,8.2
1991-12-06 00:00:00,5.04,11.64,3.16,16.75,8.53,1.71,9.66,379.1,8.2
1991-12-09 00:00:00,4.92,11.73,3.2,16.02,8.4,1.67,9.78,378.26,8.06
1991-12-10 00:00:00,4.75,11.73,3.21,16.23,8.68,1.67,9.86,377.9,8.09
1991-12-11 00:00:00,4.86,11.7,3.25,16.52,8.53,1.65,9.86,377.7,8.15
1991-12-12 00:00:00,4.92,11.79,3.29,16.68,8.63,1.67,10.06,381.55,8.27
1991-12-13 00:00:00,4.92,12.03,3.35,16.56,8.69,1.67,9.98,384.47,8.33
1991-12-16 00:00:00,4.95,12.05,3.35,16.35,8.83,1.67,10.06,384.46,8.31
1991-12-17 00:00:00,4.8,12.05,3.38,16.09,8.87,1.67,10.18,382.74,8.33
1991-12-18 00:00:00,4.84,12.35,3.37,16.23,8.83,1.68,10.26,383.48,8.36
1991-12-19 00:00:00,4.97,12.11,3.36,15.97,8.87,1.68,10.5,382.52,8.43
1991-12-20 00:00:00,5.09,11.99,3.45,16.14,9.02,1.69,10.62,387.04,8.49
1991-12-23 00:00:00,5.31,12.29,3.56,16.61,9.21,1.75,10.58,396.82,8.4
1991-12-24 00:00:00,5.5,12.47,3.65,16.61,9.19,1.74,10.54,399.33,8.25
1991-12-26 00:00:00,5.48,13.1,3.71,16.61,9.35,1.77,10.78,404.84,8.24
1991-12-27 00:00:00,5.6,13.13,3.66,16.82,9.46,1.81,10.82,406.46,8.36
1991-12-30 00:00:00,5.5,13.55,3.8,17.01,9.6,1.81,10.95,415.14,8.4
1991-12-31 00:00:00,5.51,13.46,3.78,16.75,9.52,1.82,10.86,417.09,8.74
1992-01-02 00:00:00,5.48,14.2,3.78,16.99,9.33,1.87,10.86,417.26,8.61
1992-01-03 00:00:00,5.54,14.08,3.77,17.01,9.29,1.85,11.03,419.34,8.63
1992-01-06 00:00:00,5.49,13.84,3.75,17.36,9.38,1.91,10.86,417.96,8.56
1992-01-07 00:00:00,5.49,14.11,3.73,17.81,9.5,1.96,10.86,417.4,8.51
1992-01-08 00:00:00,5.5,14.44,3.72,17.39,9.68,2.03,11.31,418.1,8.4
1992-01-09 00:00:00,5.4,14.86,3.67,17.17,9.66,2.08,11.31,417.61,8.35
1992-01-10 00:00:00,5.38,14.86,3.68,17.1,9.56,2.05,10.91,415.1,8.43
1992-01-13 00:00:00,5.29,14.8,3.72,16.99,9.56,2.08,11.07,414.34,8.51
1992-01-14 00:00:00,5.35,15.4,3.77,17.39,9.45,2.1,11.19,420.44,8.65
1992-01-15 00:00:00,5.75,15.16,3.81,17.95,9.01,2.15,11.19,420.77,8.54
1992-01-16 00:00:00,5.82,14.98,3.85,17.97,8.7,2.09,10.82,418.21,8.49
1992-01-17 00:00:00,5.91,15.46,3.93,18.14,8.92,2.07,10.82,418.86,8.6
1992-01-20 00:00:00,5.92,15.28,3.98,17.93,8.73,2.01,10.58,416.36,8.61
1992-01-21 00:00:00,5.67,14.59,3.85,17.48,8.66,1.95,10.54,412.64,8.74
1992-01-22 00:00:00,5.76,15.16,3.93,18.0,8.94,2.05,10.58,418.13,8.54
1992-01-23 00:00:00,5.67,15.4,3.9,17.6,8.87,2.05,10.62,414.96,8.47
1992-01-24 00:00:00,5.69,15.42,3.87,17.53,8.92,2.04,10.58,415.48,8.65
1992-01-27 00:00:00,5.74,15.4,3.87,17.65,8.83,1.97,10.54,414.99,8.69
1992-01-28 00:00:00,5.77,15.57,3.86,17.55,8.77,1.98,10.74,414.96,8.67
1992-01-29 00:00:00,5.72,15.1,3.82,17.29,8.59,2.04,10.5,410.34,8.52
1992-01-30 00:00:00,5.69,15.22,3.78,17.27,8.81,2.02,10.86,411.62,8.47
1992-01-31 00:00:00,5.53,15.46,3.72,16.94,8.94,1.97,10.82,408.78,8.36
1992-02-03 00:00:00,5.56,15.69,3.75,17.2,8.81,2.05,10.74,409.53,8.49
1992-02-04 00:00:00,5.58,15.69,3.8,17.36,8.94,2.04,10.82,413.85,8.54
1992-02-05 00:00:00,5.52,15.78,3.83,17.17,8.98,2.08,10.54,413.84,8.42
1992-02-06 00:00:00,5.48,15.3,3.83,17.14,8.98,2.07,10.54,413.82,8.51
1992-02-07 00:00:00,5.52,15.28,3.82,17.02,8.82,2.06,10.34,411.09,8.49
1992-02-10 00:00:00,5.62,15.07,3.82,17.12,8.86,2.04,10.22,413.77,8.48
1992-02-11 00:00:00,5.68,15.01,3.8,17.21,8.71,2.01,10.34,413.76,8.44
1992-02-12 00:00:00,5.75,15.57,3.85,17.57,8.84,2.06,10.54,417.13,8.53
1992-02-13 00:00:00,5.66,15.34,3.82,17.31,8.59,2.01,10.22,413.69,8.46
1992-02-14 00:00:00,5.84,15.33,3.81,17.12,8.43,1.94,10.18,412.48,8.46
1992-02-18 00:00:00,6.08,15.01,3.81,17.09,8.15,1.94,9.86,407.38,8.3
1992-02-19 00:00:00,6.18,14.83,3.87,17.09,8.23,1.88,10.1,408.26,8.31
1992-02-20 00:00:00,6.12,15.45,3.97,17.12,8.33,1.92,10.5,413.9,8.42
1992-02-21 00:00:00,6.02,15.54,3.97,17.14,8.3,1.87,10.34,411.43,8.4
1992-02-24 00:00:00,6.05,15.81,3.96,17.05,8.41,1.88,10.46,412.27,8.37
1992-02-25 00:00:00,5.89,16.38,3.92,16.83,8.43,1.9,10.26,410.45,8.31
1992-02-26 00:00:00,5.96,16.71,3.92,16.83,8.64,2.0,10.46,415.35,8.37
1992-02-27 00:00:00,5.98,16.38,3.9,16.74,8.59,2.04,10.42,413.86,8.31
1992-02-28 00:00:00,5.98,16.14,3.88,16.57,8.45,2.02,10.34,412.7,8.3
1992-03-02 00:00:00,6.1,16.08,3.93,16.69,8.42,2.01,10.42,412.45,8.13
1992-03-03 00:00:00,6.36,15.87,3.9,16.83,8.33,2.02,10.38,412.85,8.08
1992-03-04 00:00:00,6.24,15.54,3.86,16.67,8.16,2.01,10.38,409.33,7.99
1992-03-05 00:00:00,6.08,15.19,3.87,16.52,8.12,1.99,10.22,406.51,8.08
1992-03-06 00:00:00,5.99,15.3,3.85,16.47,8.02,1.94,10.18,404.44,8.08
1992-03-09 00:00:00,5.85,15.25,3.85,16.67,8.18,1.95,10.18,405.21,8.06
1992-03-10 00:00:00,5.83,15.25,3.87,16.76,8.06,1.99,10.18,406.89,8.04
1992-03-11 00:00:00,5.78,15.13,3.84,16.74,8.03,1.97,10.26,404.03,8.04
1992-03-12 00:00:00,5.75,15.01,3.84,17.0,8.01,1.98,10.18,403.89,8.2
1992-03-13 00:00:00,5.96,15.1,3.88,17.09,8.01,1.98,10.26,405.84,8.3
1992-03-16 00:00:00,6.15,15.16,3.88,16.93,8.12,2.03,10.3,406.39,8.26
1992-03-17 00:00:00,6.17,15.04,3.91,16.71,8.13,2.1,10.46,409.58,8.26
1992-03-18 00:00:00,6.06,15.25,3.9,16.69,8.02,2.07,10.42,409.15,8.09
1992-03-19 00:00:00,6.07,15.07,3.89,16.38,8.03,2.09,10.38,409.8,8.04
1992-03-20 00:00:00,6.07,15.13,3.91,16.43,8.01,2.1,10.58,411.3,7.95
1992-03-23 00:00:00,6.08,15.07,3.89,16.33,7.9,2.1,10.54,409.91,8.02
1992-03-24 00:00:00,6.13,15.54,3.87,16.26,8.09,2.09,10.42,408.88,8.0
1992-03-25 00:00:00,6.25,15.42,3.87,16.24,8.13,2.1,10.62,407.52,7.99
1992-03-26 00:00:00,6.29,15.3,3.82,16.05,8.18,2.05,10.7,407.86,8.09
1992-03-27 00:00:00,6.11,14.59,3.79,15.88,8.03,1.99,11.07,403.5,8.0
1992-03-30 00:00:00,6.09,13.9,3.78,15.9,7.98,1.96,10.99,403.0,7.99
1992-03-31 00:00:00,6.08,13.93,3.77,15.93,8.14,1.94,11.03,403.69,7.95
1992-04-01 00:00:00,6.07,14.11,3.8,15.81,8.19,1.97,11.19,404.23,8.0
1992-04-02 00:00:00,6.08,14.05,3.74,15.69,8.1,1.92,11.15,400.5,7.95
1992-04-03 00:00:00,5.87,14.11,3.72,15.59,8.22,1.92,11.27,401.55,8.11
1992-04-06 00:00:00,5.97,14.53,3.76,15.85,8.15,1.99,11.11,405.59,8.39
1992-04-07 00:00:00,5.9,13.69,3.69,15.71,8.0,1.9,11.03,398.06,8.22
1992-04-08 00:00:00,5.78,13.36,3.62,16.19,8.04,1.92,11.07,394.5,8.31
1992-04-09 00:00:00,5.83,13.69,3.72,16.24,8.15,1.96,11.27,400.64,8.31
1992-04-10 00:00:00,5.87,13.27,3.78,16.4,8.41,1.9,11.39,404.29,8.37
1992-04-13 00:00:00,6.36,13.51,3.74,16.69,8.43,1.92,11.39,406.08,8.22
1992-04-14 00:00:00,6.19,14.05,3.82,16.83,8.53,1.92,11.43,412.39,8.37
1992-04-15 00:00:00,6.44,14.47,3.88,16.88,8.39,2.11,11.39,416.28,8.57
1992-04-16 00:00:00,6.61,14.11,3.93,16.9,8.29,2.09,11.31,416.04,8.53
1992-04-20 00:00:00,6.71,13.57,3.92,17.07,8.08,1.93,11.15,410.18,8.51
1992-04-21 00:00:00,6.57,13.45,3.87,17.17,8.01,1.9,11.15,410.26,8.59
1992-04-22 00:00:00,6.47,13.78,3.84,17.19,7.76,1.93,11.07,409.81,8.42
1992-04-23 00:00:00,6.51,13.63,3.81,17.02,7.58,1.9,11.15,411.6,8.6
1992-04-24 00:00:00,6.61,13.51,3.77,16.81,7.69,1.84,10.95,409.02,8.55
1992-04-27 00:00:00,6.38,13.33,3.77,16.81,7.81,1.85,10.91,408.45,8.53
1992-04-28 00:00:00,6.49,12.97,3.78,16.88,7.87,1.78,11.23,409.11,8.6
1992-04-29 00:00:00,6.47,13.63,3.77,16.81,7.89,1.82,11.43,412.02,8.6
1992-04-30 00:00:00,6.71,14.38,3.81,17.31,7.92,1.81,11.75,414.95,8.71
