,AAPL,MSFT,XOM,SPX
2010-06-15 00:00:00,259.69,25.79,60.61,1115.23
2010-06-16 00:00:00,267.25,25.54,60.61,1114.61
2010-06-17 00:00:00,271.87,25.59,60.7,1116.04
2010-06-18 00:00:00,274.07,25.65,61.18,1117.51
2010-06-21 00:00:00,270.17,25.18,61.21,1113.2
2010-06-22 00:00:00,273.85,25.0,60.06,1095.31
2010-06-23 00:00:00,270.97,24.56,59.24,1092.04
2010-06-24 00:00:00,269.0,24.26,58.24,1073.69
2010-06-25 00:00:00,266.7,23.8,57.3,1076.76
2010-06-28 00:00:00,268.3,23.59,56.69,1074.57
2010-06-29 00:00:00,256.17,22.62,55.55,1041.24
2010-06-30 00:00:00,251.53,22.33,55.33,1030.71
2010-07-01 00:00:00,248.48,22.47,54.89,1027.37
2010-07-02 00:00:00,246.94,22.58,54.85,1022.58
2010-07-06 00:00:00,248.63,23.11,55.71,1028.06
2010-07-07 00:00:00,258.67,23.58,56.65,1060.27
2010-07-08 00:00:00,258.09,23.68,57.02,1070.25
2010-07-09 00:00:00,259.62,23.55,56.99,1077.96
2010-07-12 00:00:00,257.29,24.09,57.15,1078.75
2010-07-13 00:00:00,251.8,24.38,57.61,1095.34
2010-07-14 00:00:00,252.73,24.68,57.46,1095.17
2010-07-15 00:00:00,251.45,24.75,57.47,1096.48
2010-07-16 00:00:00,249.9,24.15,56.2,1064.88
2010-07-19 00:00:00,245.58,24.48,56.65,1071.25
2010-07-20 00:00:00,251.89,24.72,57.16,1083.48
2010-07-21 00:00:00,254.24,24.37,56.4,1069.59
2010-07-22 00:00:00,259.02,25.07,57.57,1093.67
2010-07-23 00:00:00,259.94,25.04,57.9,1102.66
2010-07-26 00:00:00,259.28,25.32,58.55,1115.01
2010-07-27 00:00:00,264.08,25.38,58.96,1113.84
2010-07-28 00:00:00,260.96,25.18,59.06,1106.13
2010-07-29 00:00:00,258.11,25.26,58.5,1101.53
2010-07-30 00:00:00,257.25,25.04,57.86,1101.6
2010-08-02 00:00:00,261.85,25.55,60.06,1125.86
2010-08-03 00:00:00,261.93,25.38,60.81,1120.46
2010-08-04 00:00:00,262.98,24.97,60.81,1127.24
2010-08-05 00:00:00,261.7,24.62,60.8,1125.81
2010-08-06 00:00:00,260.09,24.79,60.08,1121.64
2010-08-09 00:00:00,261.75,24.85,60.55,1127.79
2010-08-10 00:00:00,259.41,24.33,60.05,1121.06
2010-08-11 00:00:00,250.19,24.12,58.97,1089.47
2010-08-12 00:00:00,251.79,23.76,58.82,1083.61
2010-08-13 00:00:00,249.1,23.67,58.5,1079.25
2010-08-16 00:00:00,247.64,23.77,58.47,1079.38
2010-08-17 00:00:00,251.97,24.1,59.39,1092.54
2010-08-18 00:00:00,253.07,24.21,58.74,1094.16
2010-08-19 00:00:00,249.88,23.84,57.9,1075.63
2010-08-20 00:00:00,249.64,23.64,57.51,1071.69
2010-08-23 00:00:00,245.8,23.68,58.1,1067.36
2010-08-24 00:00:00,239.93,23.45,57.56,1051.87
2010-08-25 00:00:00,242.89,23.51,57.53,1055.33
2010-08-26 00:00:00,240.28,23.24,57.11,1047.22
2010-08-27 00:00:00,241.62,23.34,58.4,1064.59
2010-08-30 00:00:00,242.5,23.06,57.61,1048.92
2010-08-31 00:00:00,243.1,22.89,57.72,1049.33
2010-09-01 00:00:00,250.33,23.31,59.48,1080.29
2010-09-02 00:00:00,252.17,23.35,59.63,1090.1
2010-09-03 00:00:00,258.77,23.69,59.88,1104.51
2010-09-07 00:00:00,257.81,23.37,59.13,1091.84
2010-09-08 00:00:00,262.92,23.34,59.32,1098.87
2010-09-09 00:00:00,263.07,23.42,59.62,1104.18
2010-09-10 00:00:00,263.41,23.26,59.76,1109.55
2010-09-13 00:00:00,267.04,24.49,59.57,1121.9
2010-09-14 00:00:00,268.06,24.42,59.58,1121.1
2010-09-15 00:00:00,270.22,24.5,59.57,1125.07
2010-09-16 00:00:00,276.57,24.71,59.54,1124.66
2010-09-17 00:00:00,275.37,24.6,59.35,1125.59
2010-09-20 00:00:00,283.23,24.81,60.1,1142.71
2010-09-21 00:00:00,283.77,24.53,60.09,1139.78
2010-09-22 00:00:00,287.75,24.01,60.01,1134.28
2010-09-23 00:00:00,288.92,23.83,59.71,1124.83
2010-09-24 00:00:00,292.32,24.17,60.3,1148.67
2010-09-27 00:00:00,291.16,24.12,60.26,1142.16
2010-09-28 00:00:00,286.86,24.07,60.6,1147.7
2010-09-29 00:00:00,287.37,23.9,60.14,1144.73
2010-09-30 00:00:00,283.75,23.89,60.34,1141.2
2010-10-01 00:00:00,282.52,23.78,61.07,1146.24
2010-10-04 00:00:00,278.64,23.32,60.73,1137.03
2010-10-05 00:00:00,288.94,23.75,61.77,1160.75
2010-10-06 00:00:00,289.19,23.83,62.44,1159.97
2010-10-07 00:00:00,289.22,23.93,62.35,1158.06
2010-10-08 00:00:00,294.07,23.97,62.87,1165.15
2010-10-11 00:00:00,295.36,23.99,63.03,1165.32
2010-10-12 00:00:00,298.54,24.22,63.18,1169.77
2010-10-13 00:00:00,300.14,24.72,63.51,1178.1
2010-10-14 00:00:00,302.31,24.61,63.77,1173.81
2010-10-15 00:00:00,314.74,24.91,63.66,1176.19
2010-10-18 00:00:00,318.0,25.19,64.72,1184.71
2010-10-19 00:00:00,309.49,24.48,63.59,1165.9
2010-10-20 00:00:00,310.53,24.69,64.46,1178.17
2010-10-21 00:00:00,309.52,24.8,64.76,1180.26
2010-10-22 00:00:00,307.47,24.76,64.78,1183.08
2010-10-25 00:00:00,308.84,24.57,64.64,1185.62
2010-10-26 00:00:00,308.05,25.26,64.97,1185.64
2010-10-27 00:00:00,307.83,25.41,64.13,1182.45
2010-10-28 00:00:00,305.24,25.64,64.66,1183.78
2010-10-29 00:00:00,300.98,26.02,64.93,1183.26
2010-11-01 00:00:00,304.18,26.29,65.38,1184.38
2010-11-02 00:00:00,309.36,26.72,66.25,1193.57
2010-11-03 00:00:00,312.8,26.37,66.37,1197.96
2010-11-04 00:00:00,318.27,26.47,67.75,1221.06
2010-11-05 00:00:00,317.13,26.19,68.36,1225.85
2010-11-08 00:00:00,318.62,26.15,68.67,1223.25
2010-11-09 00:00:00,316.08,26.29,69.41,1213.4
2010-11-10 00:00:00,318.03,26.28,69.9,1218.71
2010-11-11 00:00:00,316.65,26.03,70.58,1213.54
2010-11-12 00:00:00,308.03,25.63,69.76,1199.21
2010-11-15 00:00:00,307.04,25.56,69.26,1197.75
2010-11-16 00:00:00,301.59,25.33,67.74,1178.34
2010-11-17 00:00:00,300.5,25.1,67.81,1178.59
2010-11-18 00:00:00,308.43,25.36,69.09,1196.69
2010-11-19 00:00:00,306.73,25.21,69.32,1199.73
2010-11-22 00:00:00,313.36,25.25,68.97,1197.84
2010-11-23 00:00:00,308.73,24.65,67.78,1180.73
2010-11-24 00:00:00,314.8,24.9,68.67,1198.35
2010-11-26 00:00:00,315.0,24.78,68.03,1189.4
2010-11-29 00:00:00,316.87,24.84,68.25,1187.76
2010-11-30 00:00:00,311.15,24.79,68.35,1180.55
2010-12-01 00:00:00,316.4,25.56,70.09,1206.07
2010-12-02 00:00:00,318.15,26.39,70.24,1221.53
2010-12-03 00:00:00,317.44,26.52,69.96,1224.71
2010-12-06 00:00:00,320.15,26.34,70.07,1223.12
2010-12-07 00:00:00,318.21,26.37,70.22,1223.75
2010-12-08 00:00:00,321.01,26.73,70.6,1228.28
2010-12-09 00:00:00,319.76,26.58,70.75,1233.0
2010-12-10 00:00:00,320.56,26.83,70.93,1240.4
2010-12-13 00:00:00,321.67,26.74,71.11,1240.46
2010-12-14 00:00:00,320.29,27.11,70.93,1241.59
2010-12-15 00:00:00,320.36,27.33,70.6,1235.23
2010-12-16 00:00:00,321.25,27.47,70.97,1242.87
2010-12-17 00:00:00,320.61,27.38,70.92,1243.91
2010-12-20 00:00:00,322.21,27.29,70.97,1247.08
2010-12-21 00:00:00,324.2,27.55,71.46,1254.6
2010-12-22 00:00:00,325.16,27.67,71.54,1258.84
2010-12-23 00:00:00,323.6,27.78,71.93,1256.77
2010-12-27 00:00:00,324.68,27.55,71.74,1257.54
2010-12-28 00:00:00,325.47,27.49,72.15,1258.51
2010-12-29 00:00:00,325.29,27.45,72.1,1259.78
2010-12-30 00:00:00,323.66,27.33,72.09,1257.88
2010-12-31 00:00:00,322.56,27.39,71.85,1257.64
2011-01-03 00:00:00,329.57,27.46,73.26,1271.87
2011-01-04 00:00:00,331.29,27.57,73.6,1270.2
2011-01-05 00:00:00,334.0,27.48,73.4,1276.56
2011-01-06 00:00:00,333.73,28.29,73.88,1273.85
2011-01-07 00:00:00,336.12,28.07,74.28,1271.5
2011-01-10 00:00:00,342.45,27.7,73.83,1269.75
2011-01-11 00:00:00,341.64,27.59,74.38,1274.48
2011-01-12 00:00:00,344.42,28.02,75.25,1285.96
2011-01-13 00:00:00,345.68,27.67,75.38,1283.76
2011-01-14 00:00:00,348.48,27.78,76.49,1293.24
2011-01-18 00:00:00,340.65,28.13,77.35,1295.02
2011-01-19 00:00:00,338.84,27.94,76.88,1281.92
2011-01-20 00:00:00,332.68,27.82,76.4,1280.26
2011-01-21 00:00:00,326.72,27.5,77.61,1283.35
2011-01-24 00:00:00,337.45,27.85,77.23,1290.84
2011-01-25 00:00:00,341.4,27.92,77.32,1291.18
2011-01-26 00:00:00,343.85,28.25,78.28,1296.63
2011-01-27 00:00:00,343.21,28.33,78.49,1299.54
2011-01-28 00:00:00,336.1,27.24,77.62,1276.34
2011-01-31 00:00:00,339.32,27.22,79.28,1286.12
2011-02-01 00:00:00,345.03,27.47,82.45,1307.59
2011-02-02 00:00:00,344.32,27.42,81.96,1304.03
2011-02-03 00:00:00,343.44,27.14,81.99,1307.1
2011-02-04 00:00:00,346.5,27.26,81.84,1310.87
2011-02-07 00:00:00,351.88,27.68,82.47,1319.05
2011-02-08 00:00:00,355.2,27.76,81.97,1324.57
2011-02-09 00:00:00,358.16,27.45,81.55,1320.88
2011-02-10 00:00:00,354.54,26.99,82.19,1321.87
2011-02-11 00:00:00,356.85,26.74,81.81,1329.15
2011-02-14 00:00:00,359.18,26.73,83.88,1332.32
2011-02-15 00:00:00,359.9,26.62,81.96,1328.01
2011-02-16 00:00:00,363.13,26.68,82.67,1336.32
2011-02-17 00:00:00,358.3,26.86,82.86,1340.43
2011-02-18 00:00:00,350.56,26.72,83.47,1343.01
2011-02-22 00:00:00,338.61,26.25,84.4,1315.44
2011-02-23 00:00:00,342.62,26.25,86.01,1307.4
2011-02-24 00:00:00,342.88,26.43,84.92,1306.1
2011-02-25 00:00:00,348.16,26.21,84.3,1319.88
2011-02-28 00:00:00,353.21,26.24,84.49,1327.22
2011-03-01 00:00:00,349.31,25.83,83.77,1306.33
2011-03-02 00:00:00,352.12,25.75,84.05,1308.44
2011-03-03 00:00:00,359.56,25.87,84.78,1330.97
2011-03-04 00:00:00,360.0,25.62,84.05,1321.15
2011-03-07 00:00:00,355.36,25.39,83.69,1310.13
2011-03-08 00:00:00,355.76,25.58,83.57,1321.82
2011-03-09 00:00:00,352.47,25.56,83.35,1320.02
2011-03-10 00:00:00,346.67,25.09,80.39,1295.11
2011-03-11 00:00:00,351.99,25.35,81.12,1304.28
2011-03-14 00:00:00,353.56,25.36,81.38,1296.39
2011-03-15 00:00:00,345.43,25.07,80.4,1281.87
2011-03-16 00:00:00,330.01,24.47,78.35,1256.88
2011-03-17 00:00:00,334.64,24.46,80.17,1273.72
2011-03-18 00:00:00,330.67,24.48,79.87,1279.21
2011-03-21 00:00:00,339.3,25.01,81.83,1298.38
2011-03-22 00:00:00,341.2,24.98,81.56,1293.77
2011-03-23 00:00:00,339.19,25.21,81.6,1297.54
2011-03-24 00:00:00,344.97,25.48,81.72,1309.66
2011-03-25 00:00:00,351.54,25.29,82.6,1313.8
2011-03-28 00:00:00,350.44,25.09,82.45,1310.19
2011-03-29 00:00:00,350.96,25.17,82.24,1319.44
2011-03-30 00:00:00,348.63,25.28,83.46,1328.26
2011-03-31 00:00:00,348.51,25.07,83.11,1325.83
2011-04-01 00:00:00,344.56,25.16,83.65,1332.41
2011-04-04 00:00:00,341.19,25.22,83.84,1332.87
2011-04-05 00:00:00,338.89,25.45,84.38,1332.63
2011-04-06 00:00:00,338.04,25.82,84.14,1335.54
2011-04-07 00:00:00,338.08,25.87,84.72,1333.51
2011-04-08 00:00:00,335.06,25.74,84.9,1328.17
2011-04-11 00:00:00,330.8,25.65,84.12,1324.46
2011-04-12 00:00:00,332.4,25.31,82.17,1314.16
2011-04-13 00:00:00,336.13,25.3,82.15,1314.41
2011-04-14 00:00:00,332.42,25.1,82.43,1314.52
2011-04-15 00:00:00,327.46,25.05,83.26,1319.68
2011-04-18 00:00:00,331.85,24.76,82.09,1305.14
2011-04-19 00:00:00,337.86,24.83,82.78,1312.62
2011-04-20 00:00:00,342.41,25.43,84.61,1330.36
2011-04-21 00:00:00,350.7,25.19,85.31,1337.38
2011-04-25 00:00:00,353.01,25.28,85.17,1335.25
2011-04-26 00:00:00,350.42,25.86,86.36,1347.24
2011-04-27 00:00:00,350.15,26.04,86.71,1355.66
2011-04-28 00:00:00,346.75,26.37,86.28,1360.48
2011-04-29 00:00:00,350.13,25.59,86.91,1363.61
2011-05-02 00:00:00,346.28,25.33,85.91,1361.22
2011-05-03 00:00:00,348.2,25.48,84.58,1356.62
2011-05-04 00:00:00,349.57,25.73,83.78,1347.32
2011-05-05 00:00:00,346.75,25.46,81.62,1335.1
2011-05-06 00:00:00,346.66,25.54,81.68,1340.2
2011-05-09 00:00:00,347.6,25.5,82.17,1346.29
2011-05-10 00:00:00,349.45,25.34,82.33,1357.16
2011-05-11 00:00:00,347.23,25.04,80.59,1342.08
2011-05-12 00:00:00,346.57,25.0,80.52,1348.65
2011-05-13 00:00:00,340.5,24.71,80.34,1337.77
2011-05-16 00:00:00,333.3,24.26,79.71,1329.47
2011-05-17 00:00:00,336.14,24.37,79.88,1328.98
2011-05-18 00:00:00,339.87,24.54,81.2,1340.68
2011-05-19 00:00:00,340.53,24.56,81.79,1343.6
2011-05-20 00:00:00,335.22,24.34,81.03,1333.27
2011-05-23 00:00:00,334.4,24.02,80.14,1317.37
2011-05-24 00:00:00,332.19,24.0,80.76,1316.28
2011-05-25 00:00:00,336.78,24.04,81.42,1320.47
2011-05-26 00:00:00,335.0,24.52,81.85,1325.69
2011-05-27 00:00:00,337.41,24.6,82.09,1331.1
2011-05-31 00:00:00,347.83,24.85,82.92,1345.2
2011-06-01 00:00:00,345.51,24.28,81.49,1314.55
2011-06-02 00:00:00,346.1,24.07,80.8,1312.94
2011-06-03 00:00:00,343.44,23.76,80.65,1300.16
2011-06-06 00:00:00,338.04,23.86,79.76,1286.17
2011-06-07 00:00:00,332.04,23.91,79.48,1284.94
2011-06-08 00:00:00,332.24,23.79,80.23,1279.56
2011-06-09 00:00:00,331.49,23.81,80.65,1289.0
2011-06-10 00:00:00,325.9,23.56,79.26,1270.98
2011-06-13 00:00:00,326.6,23.89,78.71,1271.83
2011-06-14 00:00:00,332.44,24.07,79.85,1287.87
2011-06-15 00:00:00,326.75,23.59,78.14,1265.42
2011-06-16 00:00:00,325.16,23.85,78.7,1267.64
2011-06-17 00:00:00,320.26,24.11,78.5,1271.5
2011-06-20 00:00:00,315.32,24.32,79.19,1278.36
2011-06-21 00:00:00,325.3,24.6,80.04,1295.52
2011-06-22 00:00:00,322.61,24.5,79.3,1287.14
2011-06-23 00:00:00,331.23,24.48,77.93,1283.5
2011-06-24 00:00:00,326.35,24.15,76.28,1268.45
2011-06-27 00:00:00,332.04,25.04,77.41,1280.1
2011-06-28 00:00:00,335.26,25.64,79.11,1296.67
2011-06-29 00:00:00,334.04,25.46,79.72,1307.41
2011-06-30 00:00:00,335.67,25.84,80.85,1320.64
2011-07-01 00:00:00,343.26,25.86,81.47,1339.67
2011-07-05 00:00:00,349.43,25.87,81.06,1337.88
2011-07-06 00:00:00,351.76,26.16,81.03,1339.22
2011-07-07 00:00:00,357.2,26.6,81.82,1353.22
2011-07-08 00:00:00,359.71,26.75,81.88,1343.8
2011-07-11 00:00:00,354.0,26.46,81.36,1319.49
2011-07-12 00:00:00,353.75,26.37,81.35,1313.64
2011-07-13 00:00:00,358.02,26.46,81.94,1317.72
2011-07-14 00:00:00,357.77,26.3,81.7,1308.87
2011-07-15 00:00:00,364.92,26.61,82.46,1316.14
2011-07-18 00:00:00,373.8,26.42,82.11,1305.44
2011-07-19 00:00:00,376.85,27.37,83.08,1326.73
2011-07-20 00:00:00,386.9,26.89,82.75,1325.84
2011-07-21 00:00:00,387.29,26.93,84.46,1343.8
2011-07-22 00:00:00,393.3,27.36,84.66,1345.02
2011-07-25 00:00:00,398.5,27.73,84.02,1337.43
2011-07-26 00:00:00,403.41,27.9,83.82,1331.94
2011-07-27 00:00:00,392.59,27.16,82.76,1304.89
2011-07-28 00:00:00,391.82,27.55,80.93,1300.67
2011-07-29 00:00:00,390.48,27.23,79.27,1292.28
2011-08-01 00:00:00,396.75,27.1,79.08,1286.94
2011-08-02 00:00:00,388.91,26.63,77.33,1254.05
2011-08-03 00:00:00,392.57,26.75,77.21,1260.34
2011-08-04 00:00:00,377.37,25.78,73.36,1200.07
2011-08-05 00:00:00,373.62,25.52,74.33,1199.38
2011-08-08 00:00:00,353.21,24.33,69.73,1119.46
2011-08-09 00:00:00,374.01,25.42,71.17,1172.53
2011-08-10 00:00:00,363.69,24.05,68.03,1120.76
2011-08-11 00:00:00,373.7,25.03,71.58,1172.64
2011-08-12 00:00:00,376.99,24.94,72.0,1178.81
2011-08-15 00:00:00,383.41,25.35,74.29,1204.49
2011-08-16 00:00:00,380.48,25.35,73.5,1192.76
2011-08-17 00:00:00,380.44,25.25,74.16,1193.89
2011-08-18 00:00:00,366.05,24.67,70.94,1140.65
2011-08-19 00:00:00,356.03,24.05,69.8,1123.53
2011-08-22 00:00:00,356.44,23.98,70.18,1123.82
2011-08-23 00:00:00,373.6,24.72,73.66,1162.35
2011-08-24 00:00:00,376.18,24.9,73.54,1177.6
2011-08-25 00:00:00,373.72,24.57,71.77,1159.27
2011-08-26 00:00:00,383.58,25.25,72.64,1176.8
2011-08-29 00:00:00,389.97,25.84,74.12,1210.08
2011-08-30 00:00:00,389.99,26.23,73.91,1212.92
2011-08-31 00:00:00,384.83,26.6,74.02,1218.89
2011-09-01 00:00:00,381.03,26.21,73.49,1204.42
2011-09-02 00:00:00,374.05,25.8,72.14,1173.97
2011-09-06 00:00:00,379.74,25.51,71.15,1165.24
2011-09-07 00:00:00,383.93,26.0,73.65,1198.62
2011-09-08 00:00:00,384.14,26.22,72.82,1185.9
2011-09-09 00:00:00,377.48,25.74,71.01,1154.23
2011-09-12 00:00:00,379.94,25.89,71.84,1162.27
2011-09-13 00:00:00,384.62,26.04,71.65,1172.87
2011-09-14 00:00:00,389.3,26.5,72.64,1188.68
2011-09-15 00:00:00,392.96,26.99,74.01,1209.11
2011-09-16 00:00:00,400.5,27.12,74.55,1216.01
2011-09-19 00:00:00,411.63,27.21,73.7,1204.09
2011-09-20 00:00:00,413.45,26.98,74.01,1202.09
2011-09-21 00:00:00,412.14,25.99,71.97,1166.76
2011-09-22 00:00:00,401.82,25.06,69.24,1129.56
2011-09-23 00:00:00,404.3,25.06,69.31,1136.43
2011-09-26 00:00:00,403.17,25.44,71.72,1162.95
2011-09-27 00:00:00,399.26,25.67,72.91,1175.38
2011-09-28 00:00:00,397.01,25.58,72.07,1151.06
2011-09-29 00:00:00,390.57,25.45,73.88,1160.4
2011-09-30 00:00:00,381.32,24.89,72.63,1131.42
2011-10-03 00:00:00,374.6,24.53,71.15,1099.23
2011-10-04 00:00:00,372.5,25.34,72.83,1123.95
2011-10-05 00:00:00,378.25,25.89,73.95,1144.03
2011-10-06 00:00:00,377.37,26.34,73.89,1164.97
2011-10-07 00:00:00,369.8,26.25,73.56,1155.46
2011-10-10 00:00:00,388.81,26.94,76.28,1194.89
2011-10-11 00:00:00,400.29,27.0,76.27,1195.54
2011-10-12 00:00:00,402.19,26.96,77.16,1207.25
2011-10-13 00:00:00,408.43,27.18,76.37,1203.66
2011-10-14 00:00:00,422.0,27.27,78.11,1224.58
